FBgn0023215	Mnt	Gene Expression
FBgn0015286	Rala	Gene Expression
FBgn0023216	Parg	Gene Expression
FBgn0029672	CG2875	Gene Expression
FBgn0052791	DIP-alpha	Gene Expression
FBgn0029667	Gas8	Gene Expression
FBgn0029665	CG14270	Gene Expression
FBgn0029663	CG10804	Gene Expression
FBgn0052785	tRNA:Gln-CTG-2-1	Gene Expression
FBgn0025118	tRNA:Pro-CGG-3-1	Gene Expression
FBgn0028491	CG2930	Gene Expression
FBgn0029681	CG15239	Gene Expression
FBgn0029686	Glos	Gene Expression
FBgn0052786	Gem4b	Gene Expression
FBgn0052783	Gem4c	Gene Expression
FBgn0029687	Vap33	Gene Expression
FBgn0029690	CG6414	Gene Expression
FBgn0029689	CG6428	Gene Expression
FBgn0029688	lva	Gene Expression
FBgn0029685	CG2938	Gene Expression
FBgn0019661	lncRNA:roX1	Gene Expression
FBgn0029694	CG15375	Gene Expression
FBgn0000221	brn	Gene Expression
FBgn0026084	cib	Gene Expression
FBgn0026085	dgt4	Gene Expression
FBgn0026083	tyf	Gene Expression
FBgn0066114	GlcAT-I	Gene Expression
FBgn0029697	CG15570	Gene Expression
FBgn0029701	CG12691	Gene Expression
FBgn0029702	CG15572	Gene Expression
FBgn0029706	CG3626	Gene Expression
FBgn0029705	CG12693	Gene Expression
FBgn0040907	mRpL33	Gene Expression
FBgn0002707	mei-9	Gene Expression
FBgn0040906	CG15579	Gene Expression
FBgn0029703	CG12692	Gene Expression
FBgn0040905	CG15578	Gene Expression
FBgn0040904	CG15577	Gene Expression
FBgn0029700	CG15576	Gene Expression
FBgn0052774	Muc4B	Gene Expression
FBgn0041252	Femcoat	Gene Expression
FBgn0029696	CG15571	Gene Expression
FBgn0000635	Fas2	Gene Expression
FBgn0026080	Tip60	Gene Expression
FBgn0026079	Nsun2	Gene Expression
FBgn0004832	Xpac	Gene Expression
FBgn0029693	Cmtr1	Gene Expression
FBgn0000179	bi	Gene Expression
FBgn0029708	CG3556	Gene Expression
FBgn0029709	CHOp24	Gene Expression
FBgn0029710	CG3568	Gene Expression
FBgn0029712	CG15912	Gene Expression
FBgn0029714	CG3527	Gene Expression
FBgn0029716	CG3546	Gene Expression
FBgn0022768	Pp2C1	Gene Expression
FBgn0029715	CG11444	Gene Expression
FBgn0029713	CG11436	Gene Expression
FBgn0029711	Usf	Gene Expression
FBgn0003210	rb	Gene Expression
FBgn0052773	lncRNA:CR32773	Gene Expression
FBgn0011760	ctp	Gene Expression
FBgn0028325	Pdha	Gene Expression
FBgn0029722	CG7024	Gene Expression
FBgn0029727	CG6978	Gene Expression
FBgn0029729	CG12682	Gene Expression
FBgn0029730	boil	Gene Expression
FBgn0029733	CG6927	Gene Expression
FBgn0052772	CG32772	Gene Expression
FBgn0029737	Hgsnat	Gene Expression
FBgn0004368	Ptp4E	Gene Expression
FBgn0029740	CG12680	Gene Expression
FBgn0061196	CG15468	Gene Expression
FBgn0029728	CG2861	Gene Expression
FBgn0029726	CG15471	Gene Expression
FBgn0029725	CG2871	Gene Expression
FBgn0025679	Klf15	Gene Expression
FBgn0029724	CG15472	Gene Expression
FBgn0029745	Rpn13R	Gene Expression
FBgn0029746	CG15465	Gene Expression
FBgn0003449	snf	Gene Expression
FBgn0011761	dhd	Gene Expression
FBgn0029753	CG4198	Gene Expression
FBgn0029755	Sas10	Gene Expression
FBgn0014024	Rnp4F	Gene Expression
FBgn0029754	CG15930	Gene Expression
FBgn0029752	TrxT	Gene Expression
FBgn0029751	CG17764	Gene Expression
FBgn0029750	CG3323	Gene Expression
FBgn0029747	CG5062	Gene Expression
FBgn0052767	CG32767	Gene Expression
FBgn0026751	XRCC1	Gene Expression
FBgn0010014	CanB	Gene Expression
FBgn0029761	SK	Gene Expression
FBgn0029763	Usp16-45	Gene Expression
FBgn0029765	CG16756	Gene Expression
FBgn0029766	CG15784	Gene Expression
FBgn0029768	SPR	Gene Expression
FBgn0029770	CG4151	Gene Expression
FBgn0029771	CG12730	Gene Expression
FBgn0026702	Pop1	Gene Expression
FBgn0004687	Mlc-c	Gene Expression
FBgn0029778	RhoGAP5A	Gene Expression
FBgn0052762	CG32762	Gene Expression
FBgn0029769	frma	Gene Expression
FBgn0029762	NAAT1	Gene Expression
FBgn0029756	CG3309	Gene Expression
FBgn0028474	CG4119	Gene Expression
FBgn0029785	RpL35	Gene Expression
FBgn0003747	Gr5a	Gene Expression
FBgn0000394	cv	Gene Expression
FBgn0029791	AdamTS-B	Gene Expression
FBgn0029795	CG15773	Gene Expression
FBgn0029798	Rtel1	Gene Expression
FBgn0029799	CG15772	Gene Expression
FBgn0029801	CG15771	Gene Expression
FBgn0029809	CG15767	Gene Expression
FBgn0029810	CG12239	Gene Expression
FBgn0029811	Cpr5C	Gene Expression
FBgn0029812	Prosbeta2R1	Gene Expression
FBgn0029814	CG15765	Gene Expression
FBgn0052761	tRNA:Glu-CTC-6-1Psi	Gene Expression
FBgn0029816	CG12729	Gene Expression
FBgn0029817	CG15764	Gene Expression
FBgn0029820	CG16721	Gene Expression
FBgn0029821	CG4020	Gene Expression
FBgn0029822	CG12236	Gene Expression
FBgn0029823	Shmt	Gene Expression
FBgn0029819	Usp30	Gene Expression
FBgn0014340	mof	Gene Expression
FBgn0029818	GAA1	Gene Expression
FBgn0029813	AgmNAT	Gene Expression
FBgn0029807	CG3108	Gene Expression
FBgn0029804	CG3097	Gene Expression
FBgn0013987	MAPk-Ak2	Gene Expression
FBgn0029800	lin-52	Gene Expression
FBgn0261383	IntS6	Gene Expression
FBgn0052758	Snx27	Gene Expression
FBgn0053080	CG33080	Gene Expression
FBgn0027564	CG3149	Gene Expression
FBgn0029789	PGAP1	Gene Expression
FBgn0046687	Tre1	Gene Expression
FBgn0015794	Rab18	Gene Expression
FBgn0029783	Sirt4	Gene Expression
FBgn0029824	CG3726	Gene Expression
FBgn0029825	CG12728	Gene Expression
FBgn0052756	CG32756	Gene Expression
FBgn0029826	CG6041	Gene Expression
FBgn0052755	CG32755	Gene Expression
FBgn0029827	CG6048	Gene Expression
FBgn0029828	CG6067	Gene Expression
FBgn0029830	Grip	Gene Expression
FBgn0029831	CG5966	Gene Expression
FBgn0029833	MCTS1	Gene Expression
FBgn0029834	CG5937	Gene Expression
FBgn0029835	CG5921	Gene Expression
FBgn0029843	Nep1	Gene Expression
FBgn0029849	Efr	Gene Expression
FBgn0003514	sqh	Gene Expression
FBgn0029848	Btnd	Gene Expression
FBgn0040069	vanin-like	Gene Expression
FBgn0052751	CG32751	Gene Expression
FBgn0052750	CG32750	Gene Expression
FBgn0026060	Mipp2	Gene Expression
FBgn0029840	raptor	Gene Expression
FBgn0029839	CG4660	Gene Expression
FBgn0029838	CG4666	Gene Expression
FBgn0029837	Tsp5D	Gene Expression
FBgn0003302	rux	Gene Expression
FBgn0029003	mab-21	Gene Expression
FBgn0027546	CG4766	Gene Expression
FBgn0005390	fs(1)M3	Gene Expression
FBgn0029851	CG14445	Gene Expression
FBgn0015818	Spx	Gene Expression
FBgn0029853	Josd	Gene Expression
FBgn0028982	Spt6	Gene Expression
FBgn0029857	wuho	Gene Expression
FBgn0029858	mldr	Gene Expression
FBgn0029861	CG3815	Gene Expression
FBgn0029863	CG3823	Gene Expression
FBgn0029864	CG15894	Gene Expression
FBgn0029866	CG3842	Gene Expression
FBgn0029867	CG3847	Gene Expression
FBgn0052748	tRNA:Phe-GAA-1-1	Gene Expression
FBgn0029873	CG3918	Gene Expression
FBgn0014031	Agxt	Gene Expression
FBgn0000524	dx	Gene Expression
FBgn0014026	RpL7A	Gene Expression
FBgn0029874	CG3342	Gene Expression
FBgn0003139	PpV	Gene Expression
FBgn0003655	swa	Gene Expression
FBgn0016974	swaPsi	Gene Expression
FBgn0029868	ND-B16.6	Gene Expression
FBgn0043796	CG12219	Gene Expression
FBgn0028685	Rpt4	Gene Expression
FBgn0026015	Top3beta	Gene Expression
FBgn0029856	CG11700	Gene Expression
FBgn0052745	CR32745	Gene Expression
FBgn0040918	schlank	Gene Expression
FBgn0004611	Plc21C	Gene Expression
FBgn0053127	CG33127	Gene Expression
FBgn0000061	al	Gene Expression
FBgn0003278	Polr1B	Gene Expression
FBgn0002593	RpLP1	Gene Expression
FBgn0031254	CG13692	Gene Expression
FBgn0031255	BBS8	Gene Expression
FBgn0004583	ex	Gene Expression
FBgn0031256	shv	Gene Expression
FBgn0031257	CG4133	Gene Expression
FBgn0027592	MED15	Gene Expression
FBgn0003963	ush	Gene Expression
FBgn0031263	Tspo	Gene Expression
FBgn0031265	CG2794	Gene Expression
FBgn0031266	Sf3b1	Gene Expression
FBgn0031268	cold	Gene Expression
FBgn0023489	Pph13	Gene Expression
FBgn0010323	Gsc	Gene Expression
FBgn0013323	Ptth	Gene Expression
FBgn0031267	Ipk2	Gene Expression
FBgn0021874	Nle	Gene Expression
FBgn0031264	uncNacbeta	Gene Expression
FBgn0005660	Ets21C	Gene Expression
FBgn0031260	Spp	Gene Expression
FBgn0010602	lwr	Gene Expression
FBgn0043364	cbt	Gene Expression
FBgn0031258	CG4297	Gene Expression
FBgn0015924	crq	Gene Expression
FBgn0031253	CG11885	Gene Expression
FBgn0031252	CG13690	Gene Expression
FBgn0031251	CG4213	Gene Expression
FBgn0031250	Ent1	Gene Expression
FBgn0051921	CG31921	Gene Expression
FBgn0031249	CG11911	Gene Expression
FBgn0031248	CG11912	Gene Expression
FBgn0067779	dbr	Gene Expression
FBgn0031213	galectin	Gene Expression
FBgn0031214	CG11374	Gene Expression
FBgn0031216	Zir	Gene Expression
FBgn0031217	Creld	Gene Expression
FBgn0001142	Gs1	Gene Expression
FBgn0031224	CG11454	Gene Expression
FBgn0031228	ND-15	Gene Expression
FBgn0031229	CG3436	Gene Expression
FBgn0031231	mRpL10	Gene Expression
FBgn0031233	Tbc1d15-17	Gene Expression
FBgn0031235	CG13693	Gene Expression
FBgn0031240	CG3345	Gene Expression
FBgn0003444	smo	Gene Expression
FBgn0031247	CG11562	Gene Expression
FBgn0024352	Stip1	Gene Expression
FBgn0020622	Pi3K21B	Gene Expression
FBgn0017457	U2af38	Gene Expression
FBgn0025686	Amnionless	Gene Expression
FBgn0031245	CG3625	Gene Expression
FBgn0031244	CG11601	Gene Expression
FBgn0031238	Dus1	Gene Expression
FBgn0031239	CG17075	Gene Expression
FBgn0031232	CG11617	Gene Expression
FBgn0031227	Pus10	Gene Expression
FBgn0051974	CG31974	Gene Expression
FBgn0051975	CG31975	Gene Expression
FBgn0051976	ovm	Gene Expression
FBgn0031219	CG13694	Gene Expression
FBgn0026787	Nhe1	Gene Expression
FBgn0002931	net	Gene Expression
FBgn0051973	Cda5	Gene Expression
FBgn0031209	Ir21a	Gene Expression
FBgn0002121	l(2)gl	Gene Expression
FBgn0036970	Spn77Bc	Gene Expression
FBgn0036974	eRF1	Gene Expression
FBgn0036975	CG5618	Gene Expression
FBgn0024887	kin17	Gene Expression
FBgn0036977	CG5665	Gene Expression
FBgn0001259	in	Gene Expression
FBgn0036979	CG13247	Gene Expression
FBgn0036980	RhoBTB	Gene Expression
FBgn0036985	zye	Gene Expression
FBgn0036991	CtIP	Gene Expression
FBgn0036993	CG5910	Gene Expression
FBgn0036996	mag	Gene Expression
FBgn0036997	Tdh	Gene Expression
FBgn0036998	CG5969	Gene Expression
FBgn0036999	isoQC	Gene Expression
FBgn0037001	ND-39	Gene Expression
FBgn0052425	CG32425	Gene Expression
FBgn0037003	CG18281	Gene Expression
FBgn0037004	CG17637	Gene Expression
FBgn0037005	CG5078	Gene Expression
FBgn0037009	CG5104	Gene Expression
FBgn0037011	Nubp2	Gene Expression
FBgn0037013	CG13250	Gene Expression
FBgn0001323	knrl	Gene Expression
FBgn0037012	Rcd2	Gene Expression
FBgn0037008	mTerf3	Gene Expression
FBgn0037007	BNIP3	Gene Expression
FBgn0037000	ZnT77C	Gene Expression
FBgn0052428	CG32428	Gene Expression
FBgn0036995	atk	Gene Expression
FBgn0036994	CG5199	Gene Expression
FBgn0036992	Hpd	Gene Expression
FBgn0036990	mRpL15	Gene Expression
FBgn0029158	Las	Gene Expression
FBgn0036988	CG5262	Gene Expression
FBgn0036987	CG5274	Gene Expression
FBgn0036986	CG5282	Gene Expression
FBgn0036984	CG13248	Gene Expression
FBgn0028978	trbl	Gene Expression
FBgn0027565	CG5498	Gene Expression
FBgn0001247	Ide	Gene Expression
FBgn0036978	Toll-9	Gene Expression
FBgn0036973	Rbbp5	Gene Expression
FBgn0037014	CG13251	Gene Expression
FBgn0037016	CG13252	Gene Expression
FBgn0040634	CG4186	Gene Expression
FBgn0016696	Pitslre	Gene Expression
FBgn0037020	Pex14	Gene Expression
FBgn0037024	tzn	Gene Expression
FBgn0037025	Spc105R	Gene Expression
FBgn0037027	HIPP1	Gene Expression
FBgn0037030	CG3288	Gene Expression
FBgn0040636	CG13255	Gene Expression
FBgn0037031	CG11456	Gene Expression
FBgn0040637	CG11458	Gene Expression
FBgn0037035	CG10589	Gene Expression
FBgn0011591	fng	Gene Expression
FBgn0052432	CG32432	Gene Expression
FBgn0027055	CSN3	Gene Expression
FBgn0037026	CG3634	Gene Expression
FBgn0037023	CG3698	Gene Expression
FBgn0027364	Six4	Gene Expression
FBgn0037022	CG11396	Gene Expression
FBgn0037021	Pcif1	Gene Expression
FBgn0037019	Pex16	Gene Expression
FBgn0037018	CG4042	Gene Expression
FBgn0037017	CG4074	Gene Expression
FBgn0045474	Gr77a	Gene Expression
FBgn0037015	cmpy	Gene Expression
FBgn0001320	kni	Gene Expression
FBgn0037037	CG10588	Gene Expression
FBgn0053283	CR33283	Gene Expression
FBgn0037042	CG12984	Gene Expression
FBgn0037044	Pdss2	Gene Expression
FBgn0028402	Polr3E	Gene Expression
FBgn0026179	siz	Gene Expression
FBgn0053284	CG33284	Gene Expression
FBgn0037050	ICA69	Gene Expression
FBgn0037057	CG10512	Gene Expression
FBgn0037060	CG10508	Gene Expression
FBgn0028427	Ilk	Gene Expression
FBgn0004865	Eip78C	Gene Expression
FBgn0037061	Trmt112	Gene Expression
FBgn0037059	CG10510	Gene Expression
FBgn0053056	Targ2	Gene Expression
FBgn0053054	Targ1	Gene Expression
FBgn0041100	park	Gene Expression
FBgn0024150	Ac78C	Gene Expression
FBgn0037051	CG10565	Gene Expression
FBgn0020294	ko	Gene Expression
FBgn0053285	CG33285	Gene Expression
FBgn0037045	CG10584	Gene Expression
FBgn0003415	skd	Gene Expression
FBgn0053286	CG33286	Gene Expression
FBgn0053287	CG33287	Gene Expression
FBgn0037040	CG12983	Gene Expression
FBgn0037039	CG10587	Gene Expression
FBgn0037038	CG11037	Gene Expression
FBgn0037036	Sems	Gene Expression
FBgn0037068	Cpr78Cb	Gene Expression
FBgn0037069	Cpr78Cc	Gene Expression
FBgn0037071	CG7632	Gene Expression
FBgn0037073	Tsr1	Gene Expression
FBgn0052436	CG32436	Gene Expression
FBgn0052437	CG32437	Gene Expression
FBgn0052440	CG32440	Gene Expression
FBgn0053288	CG33288	Gene Expression
FBgn0005694	Aef1	Gene Expression
FBgn0037087	CG7519	Gene Expression
FBgn0037090	Est-Q	Gene Expression
FBgn0037092	M6	Gene Expression
FBgn0037093	Cdk12	Gene Expression
FBgn0037094	CG7611	Gene Expression
FBgn0053289	ppk5	Gene Expression
FBgn0015283	Rpn10	Gene Expression
FBgn0028663	VhaM9.7-b	Gene Expression
FBgn0053290	CG33290	Gene Expression
FBgn0037101	CG7634	Gene Expression
FBgn0052438	SMC5	Gene Expression
FBgn0052441	EMC10	Gene Expression
FBgn0037102	CRIF	Gene Expression
FBgn0037099	CG7173	Gene Expression
FBgn0037098	Wnk	Gene Expression
